epsilon-greedy,ucb1,ucb2,softmax,annealing-softmax,thompson
0.9420289855072463,0.6521739130434783,0.9710144927536232,0.9565217391304348,0.42028985507246375,0.9130434782608695
0.9428571428571428,0.6571428571428571,0.9571428571428572,0.9571428571428572,0.4142857142857143,0.9142857142857143
0.9436619718309859,0.6619718309859155,0.9436619718309859,0.9577464788732394,0.4225352112676056,0.9154929577464789
0.9444444444444444,0.6666666666666666,0.9305555555555556,0.9583333333333334,0.4166666666666667,0.9166666666666666
0.9452054794520548,0.6712328767123288,0.9178082191780822,0.958904109589041,0.4246575342465753,0.9178082191780822
0.9459459459459459,0.6756756756756757,0.9054054054054054,0.9594594594594594,0.4189189189189189,0.918918918918919
0.9466666666666667,0.68,0.8933333333333333,0.96,0.41333333333333333,0.92
0.9473684210526315,0.6842105263157895,0.881578947368421,0.9605263157894737,0.42105263157894735,0.9210526315789473
0.948051948051948,0.6883116883116883,0.8701298701298701,0.961038961038961,0.42857142857142855,0.922077922077922
0.9487179487179487,0.6923076923076923,0.8589743589743589,0.9615384615384616,0.4230769230769231,0.9230769230769231
0.9493670886075949,0.6962025316455697,0.8481012658227848,0.9620253164556962,0.43037974683544306,0.9240506329113924
0.95,0.7,0.8375,0.9625,0.4375,0.925
0.9506172839506173,0.7037037037037037,0.8271604938271605,0.9629629629629629,0.43209876543209874,0.9259259259259259
0.9512195121951219,0.7073170731707317,0.8170731707317073,0.9634146341463414,0.4268292682926829,0.926829268292683
0.9518072289156626,0.7108433734939759,0.8072289156626506,0.963855421686747,0.42168674698795183,0.927710843373494
0.9523809523809523,0.7142857142857143,0.7976190476190477,0.9642857142857143,0.42857142857142855,0.9285714285714286
0.9529411764705882,0.7176470588235294,0.788235294117647,0.9647058823529412,0.43529411764705883,0.9294117647058824
0.9534883720930233,0.7209302325581395,0.7790697674418605,0.9651162790697675,0.43023255813953487,0.9302325581395349
0.9540229885057471,0.7126436781609196,0.7701149425287356,0.9655172413793104,0.4367816091954023,0.9310344827586207
0.9545454545454546,0.7159090909090909,0.7613636363636364,0.9659090909090909,0.4318181818181818,0.9318181818181818
0.9550561797752809,0.7078651685393258,0.7528089887640449,0.9662921348314607,0.42696629213483145,0.9325842696629213
0.9555555555555556,0.7111111111111111,0.7444444444444445,0.9666666666666667,0.43333333333333335,0.9333333333333333
0.9560439560439561,0.7142857142857143,0.7362637362637363,0.967032967032967,0.42857142857142855,0.9340659340659341
0.9565217391304348,0.717391304347826,0.7282608695652174,0.967391304347826,0.43478260869565216,0.9347826086956522
0.956989247311828,0.7204301075268817,0.7204301075268817,0.967741935483871,0.44086021505376344,0.9354838709677419
0.9574468085106383,0.723404255319149,0.723404255319149,0.9680851063829787,0.43617021276595747,0.9361702127659575
0.9473684210526315,0.7263157894736842,0.7263157894736842,0.968421052631579,0.4421052631578947,0.9368421052631579
0.9479166666666666,0.7291666666666666,0.7291666666666666,0.96875,0.4479166666666667,0.9375
0.9484536082474226,0.7319587628865979,0.7319587628865979,0.9690721649484536,0.4536082474226804,0.9381443298969072
0.9489795918367347,0.7346938775510204,0.7346938775510204,0.9693877551020408,0.45918367346938777,0.9387755102040817
0.9494949494949495,0.7373737373737373,0.7373737373737373,0.9696969696969697,0.46464646464646464,0.9393939393939394
0.95,0.74,0.74,0.97,0.47,0.94
0.9504950495049505,0.7326732673267327,0.7425742574257426,0.9702970297029703,0.46534653465346537,0.9405940594059405
0.9509803921568627,0.7352941176470589,0.7450980392156863,0.9705882352941176,0.47058823529411764,0.9411764705882353
0.9514563106796117,0.7378640776699029,0.7475728155339806,0.970873786407767,0.47572815533980584,0.941747572815534
0.9519230769230769,0.7403846153846154,0.75,0.9711538461538461,0.4807692307692308,0.9423076923076923
0.9523809523809523,0.7333333333333333,0.7523809523809524,0.9714285714285714,0.4857142857142857,0.9428571428571428
0.9528301886792453,0.7358490566037735,0.7547169811320755,0.9716981132075472,0.49056603773584906,0.9433962264150944
0.9532710280373832,0.7383177570093458,0.7570093457943925,0.9719626168224299,0.48598130841121495,0.9439252336448598
0.9537037037037037,0.7407407407407407,0.7592592592592593,0.9722222222222222,0.49074074074074076,0.9444444444444444
0.9541284403669725,0.7431192660550459,0.7614678899082569,0.9724770642201835,0.4954128440366973,0.944954128440367
0.9545454545454546,0.7454545454545455,0.7636363636363637,0.9727272727272728,0.5,0.9454545454545454
0.954954954954955,0.7477477477477478,0.7657657657657657,0.972972972972973,0.4954954954954955,0.9459459459459459
0.9553571428571429,0.75,0.7678571428571429,0.9732142857142857,0.5,0.9464285714285714
0.9557522123893806,0.7522123893805309,0.7699115044247787,0.9734513274336283,0.504424778761062,0.9469026548672567
0.956140350877193,0.7543859649122807,0.7719298245614035,0.9736842105263158,0.5087719298245614,0.9473684210526315
0.9565217391304348,0.7565217391304347,0.7739130434782608,0.9739130434782609,0.5043478260869565,0.9478260869565217
0.9568965517241379,0.7586206896551724,0.7758620689655172,0.9741379310344828,0.5086206896551724,0.9482758620689655
0.9572649572649573,0.7521367521367521,0.7777777777777778,0.9743589743589743,0.5128205128205128,0.9487179487179487
0.9576271186440678,0.7542372881355932,0.7796610169491526,0.9745762711864406,0.5084745762711864,0.9491525423728814
0.957983193277311,0.7563025210084033,0.7815126050420168,0.9747899159663865,0.5126050420168067,0.9495798319327731
0.9583333333333334,0.7583333333333333,0.7833333333333333,0.975,0.5083333333333333,0.95
0.9586776859504132,0.7603305785123967,0.7851239669421488,0.9752066115702479,0.5041322314049587,0.9504132231404959
0.9590163934426229,0.7622950819672131,0.7868852459016393,0.9754098360655737,0.5081967213114754,0.9508196721311475
0.959349593495935,0.7642276422764228,0.7886178861788617,0.975609756097561,0.5121951219512195,0.9512195121951219
0.9516129032258065,0.7661290322580645,0.7903225806451613,0.9758064516129032,0.5161290322580645,0.9516129032258065
0.952,0.768,0.792,0.976,0.52,0.952
0.9523809523809523,0.7698412698412699,0.7936507936507936,0.9761904761904762,0.5238095238095238,0.9523809523809523
0.952755905511811,0.7716535433070866,0.7952755905511811,0.9763779527559056,0.5275590551181102,0.952755905511811
0.953125,0.7734375,0.796875,0.9765625,0.53125,0.953125
0.9534883720930233,0.7751937984496124,0.7984496124031008,0.9767441860465116,0.5271317829457365,0.9534883720930233
0.9538461538461539,0.7769230769230769,0.8,0.9769230769230769,0.5230769230769231,0.9538461538461539
0.9541984732824428,0.7786259541984732,0.8015267175572519,0.9770992366412213,0.5267175572519084,0.9541984732824428
0.9545454545454546,0.7803030303030303,0.803030303030303,0.9772727272727273,0.5227272727272727,0.9545454545454546
0.9548872180451128,0.7819548872180451,0.8045112781954887,0.9774436090225563,0.518796992481203,0.9548872180451128
0.9552238805970149,0.7835820895522388,0.8059701492537313,0.9776119402985075,0.5223880597014925,0.9552238805970149
0.9555555555555556,0.7851851851851852,0.8074074074074075,0.9777777777777777,0.5259259259259259,0.9555555555555556
0.9558823529411765,0.7867647058823529,0.8088235294117647,0.9779411764705882,0.5294117647058824,0.9558823529411765
0.9562043795620438,0.7883211678832117,0.8102189781021898,0.9781021897810219,0.5328467153284672,0.9562043795620438
0.9565217391304348,0.7898550724637681,0.8115942028985508,0.9782608695652174,0.5289855072463768,0.9565217391304348
0.9568345323741008,0.7913669064748201,0.8129496402877698,0.9784172661870504,0.5323741007194245,0.9568345323741008
0.9571428571428572,0.7857142857142857,0.8142857142857143,0.9785714285714285,0.5285714285714286,0.9571428571428572
0.950354609929078,0.7872340425531915,0.8156028368794326,0.9787234042553191,0.5319148936170213,0.9574468085106383
0.9507042253521126,0.7887323943661971,0.8169014084507042,0.9788732394366197,0.528169014084507,0.9577464788732394
0.951048951048951,0.7902097902097902,0.8181818181818182,0.9790209790209791,0.5314685314685315,0.958041958041958
0.9513888888888888,0.7916666666666666,0.8194444444444444,0.9791666666666666,0.5277777777777778,0.9583333333333334
0.9448275862068966,0.7931034482758621,0.8206896551724138,0.9793103448275862,0.5241379310344828,0.9586206896551724
0.9452054794520548,0.7945205479452054,0.821917808219178,0.9794520547945206,0.5273972602739726,0.958904109589041
0.9455782312925171,0.7959183673469388,0.8231292517006803,0.9795918367346939,0.5238095238095238,0.9591836734693877
0.9459459459459459,0.7972972972972973,0.8243243243243243,0.9797297297297297,0.527027027027027,0.9594594594594594
0.9463087248322147,0.7919463087248322,0.825503355704698,0.9798657718120806,0.5234899328859061,0.959731543624161
0.9466666666666667,0.7866666666666666,0.8266666666666667,0.98,0.5266666666666666,0.96
0.9470198675496688,0.7880794701986755,0.8278145695364238,0.9801324503311258,0.5298013245033113,0.9602649006622517
0.9473684210526315,0.7894736842105263,0.8289473684210527,0.9802631578947368,0.5328947368421053,0.9605263157894737
0.9477124183006536,0.7908496732026143,0.8300653594771242,0.9803921568627451,0.5294117647058824,0.9607843137254902
0.948051948051948,0.7922077922077922,0.8311688311688312,0.9805194805194806,0.5324675324675324,0.961038961038961
0.9483870967741935,0.7935483870967742,0.832258064516129,0.9806451612903225,0.535483870967742,0.9612903225806452
0.9487179487179487,0.7948717948717948,0.8333333333333334,0.9807692307692307,0.5384615384615384,0.9615384615384616
0.9426751592356688,0.7898089171974523,0.8343949044585988,0.9808917197452229,0.5414012738853503,0.9617834394904459
0.9430379746835443,0.7911392405063291,0.8354430379746836,0.9810126582278481,0.5379746835443038,0.9620253164556962
0.9433962264150944,0.7924528301886793,0.8364779874213837,0.9811320754716981,0.5408805031446541,0.9622641509433962
0.94375,0.79375,0.8375,0.98125,0.54375,0.9625
0.9440993788819876,0.7950310559006211,0.8385093167701864,0.9813664596273292,0.5403726708074534,0.9627329192546584
0.9444444444444444,0.7901234567901234,0.8395061728395061,0.9814814814814815,0.5432098765432098,0.9629629629629629
0.9447852760736196,0.7914110429447853,0.8404907975460123,0.9815950920245399,0.5460122699386503,0.9631901840490797
0.9451219512195121,0.7926829268292683,0.8414634146341463,0.9817073170731707,0.5487804878048781,0.9634146341463414
0.9454545454545454,0.793939393939394,0.8424242424242424,0.9818181818181818,0.5515151515151515,0.9636363636363636
0.9457831325301205,0.7951807228915663,0.8433734939759037,0.9819277108433735,0.5481927710843374,0.963855421686747
0.9461077844311377,0.7964071856287425,0.844311377245509,0.9820359281437125,0.5449101796407185,0.9640718562874252
0.9464285714285714,0.7976190476190477,0.8452380952380952,0.9821428571428571,0.5476190476190477,0.9642857142857143
0.9467455621301775,0.7988165680473372,0.8461538461538461,0.9822485207100592,0.5502958579881657,0.9644970414201184
0.9470588235294117,0.8,0.8470588235294118,0.9823529411764705,0.5529411764705883,0.9647058823529412
0.9473684210526315,0.8011695906432749,0.847953216374269,0.9824561403508771,0.5555555555555556,0.9649122807017544
0.9476744186046512,0.8023255813953488,0.8488372093023255,0.9825581395348837,0.5581395348837209,0.9651162790697675
0.9479768786127167,0.8034682080924855,0.8497109826589595,0.9826589595375722,0.5606936416184971,0.9653179190751445
0.9482758620689655,0.8045977011494253,0.8505747126436781,0.9827586206896551,0.5632183908045977,0.9655172413793104
0.9485714285714286,0.8057142857142857,0.8514285714285714,0.9828571428571429,0.5657142857142857,0.9657142857142857
0.9488636363636364,0.8068181818181818,0.8522727272727273,0.9829545454545454,0.5681818181818182,0.9659090909090909
0.9491525423728814,0.807909604519774,0.8531073446327684,0.9830508474576272,0.5706214689265536,0.9661016949152542
0.949438202247191,0.8089887640449438,0.8539325842696629,0.9831460674157303,0.5730337078651685,0.9662921348314607
0.9497206703910615,0.8100558659217877,0.8547486033519553,0.9832402234636871,0.5754189944134078,0.9664804469273743
0.95,0.8111111111111111,0.8555555555555555,0.9833333333333333,0.5722222222222222,0.9666666666666667
0.9502762430939227,0.8121546961325967,0.856353591160221,0.9834254143646409,0.574585635359116,0.9668508287292817
0.9505494505494505,0.8131868131868132,0.8571428571428571,0.9835164835164835,0.5714285714285714,0.967032967032967
0.9508196721311475,0.8142076502732241,0.8579234972677595,0.9836065573770492,0.5737704918032787,0.9672131147540983
0.9510869565217391,0.8152173913043478,0.8586956521739131,0.9836956521739131,0.5760869565217391,0.967391304347826
0.9513513513513514,0.8162162162162162,0.8594594594594595,0.9837837837837838,0.5783783783783784,0.9675675675675676
0.9516129032258065,0.8172043010752689,0.8602150537634409,0.9838709677419355,0.5806451612903226,0.967741935483871
0.9518716577540107,0.8181818181818182,0.8609625668449198,0.983957219251337,0.5828877005347594,0.9679144385026738
0.9521276595744681,0.8191489361702128,0.8617021276595744,0.9840425531914894,0.5851063829787234,0.9680851063829787
0.9523809523809523,0.8201058201058201,0.8624338624338624,0.9841269841269841,0.582010582010582,0.9682539682539683
0.9526315789473684,0.8210526315789474,0.8631578947368421,0.9842105263157894,0.5842105263157895,0.968421052631579
0.9528795811518325,0.8167539267015707,0.8638743455497382,0.9842931937172775,0.5863874345549738,0.9685863874345549
0.953125,0.8177083333333334,0.8645833333333334,0.984375,0.5833333333333334,0.96875
0.9533678756476683,0.8186528497409327,0.8652849740932642,0.9844559585492227,0.5854922279792746,0.9689119170984456
0.9536082474226805,0.8195876288659794,0.865979381443299,0.9845360824742269,0.5876288659793815,0.9690721649484536
0.9538461538461539,0.8205128205128205,0.8666666666666667,0.9846153846153847,0.5846153846153846,0.9692307692307692
0.9540816326530612,0.8214285714285714,0.8673469387755102,0.9846938775510204,0.5867346938775511,0.9693877551020408
0.9543147208121827,0.8223350253807107,0.868020304568528,0.9847715736040609,0.583756345177665,0.9695431472081218
0.9545454545454546,0.8232323232323232,0.8686868686868687,0.9848484848484849,0.5858585858585859,0.9696969696969697
0.9547738693467337,0.8241206030150754,0.8693467336683417,0.9849246231155779,0.5879396984924623,0.9698492462311558
0.955,0.825,0.87,0.985,0.59,0.97
0.9552238805970149,0.8258706467661692,0.8706467661691543,0.9850746268656716,0.5920398009950248,0.9701492537313433
0.9554455445544554,0.8267326732673267,0.8712871287128713,0.9851485148514851,0.594059405940594,0.9702970297029703
0.9556650246305419,0.8275862068965517,0.8719211822660099,0.9852216748768473,0.5960591133004927,0.9704433497536946
0.9558823529411765,0.8284313725490197,0.8725490196078431,0.9852941176470589,0.5980392156862745,0.9705882352941176
0.9560975609756097,0.8292682926829268,0.8731707317073171,0.9853658536585366,0.6,0.9707317073170731
0.9563106796116505,0.8300970873786407,0.8737864077669902,0.9854368932038835,0.5970873786407767,0.970873786407767
0.9565217391304348,0.8309178743961353,0.8743961352657005,0.9855072463768116,0.5942028985507246,0.9710144927536232
0.9567307692307693,0.8317307692307693,0.875,0.9855769230769231,0.5961538461538461,0.9711538461538461
0.9569377990430622,0.8325358851674641,0.8755980861244019,0.9856459330143541,0.5980861244019139,0.9712918660287081
0.9571428571428572,0.8333333333333334,0.8761904761904762,0.9857142857142858,0.6,0.9714285714285714
0.957345971563981,0.8341232227488151,0.8767772511848341,0.985781990521327,0.5971563981042654,0.9715639810426541
0.9575471698113207,0.8349056603773585,0.8773584905660378,0.9858490566037735,0.5990566037735849,0.9716981132075472
0.9577464788732394,0.8356807511737089,0.8779342723004695,0.9859154929577465,0.6009389671361502,0.971830985915493
0.9579439252336449,0.8364485981308412,0.8785046728971962,0.985981308411215,0.5981308411214953,0.9719626168224299
0.958139534883721,0.8372093023255814,0.8790697674418605,0.986046511627907,0.6,0.9720930232558139
0.9583333333333334,0.8379629629629629,0.8796296296296297,0.9861111111111112,0.6018518518518519,0.9722222222222222
0.9585253456221198,0.8387096774193549,0.880184331797235,0.9861751152073732,0.5990783410138248,0.9723502304147466
0.9541284403669725,0.8394495412844036,0.8807339449541285,0.9862385321100917,0.6009174311926605,0.9724770642201835
0.954337899543379,0.8401826484018264,0.8812785388127854,0.9863013698630136,0.6027397260273972,0.9726027397260274
0.9545454545454546,0.8409090909090909,0.8818181818181818,0.9863636363636363,0.6,0.9727272727272728
0.9547511312217195,0.8416289592760181,0.8823529411764706,0.9864253393665159,0.6018099547511312,0.9728506787330317
0.954954954954955,0.8423423423423423,0.8828828828828829,0.9864864864864865,0.6036036036036037,0.972972972972973
0.9551569506726457,0.8430493273542601,0.8834080717488789,0.9865470852017937,0.6053811659192825,0.9730941704035875
0.9508928571428571,0.84375,0.8839285714285714,0.9866071428571429,0.6071428571428571,0.9732142857142857
0.9511111111111111,0.8444444444444444,0.8844444444444445,0.9866666666666667,0.6044444444444445,0.9733333333333334
0.9513274336283186,0.8451327433628318,0.8849557522123894,0.9867256637168141,0.6061946902654868,0.9734513274336283
0.947136563876652,0.8458149779735683,0.8854625550660793,0.986784140969163,0.6079295154185022,0.973568281938326
0.9473684210526315,0.8464912280701754,0.8859649122807017,0.9868421052631579,0.6096491228070176,0.9736842105263158
0.9475982532751092,0.8471615720524017,0.8864628820960698,0.9868995633187773,0.611353711790393,0.9737991266375546
0.9478260869565217,0.8478260869565217,0.8869565217391304,0.9869565217391304,0.6130434782608696,0.9739130434782609
0.9437229437229437,0.8484848484848485,0.8874458874458875,0.987012987012987,0.6147186147186147,0.974025974025974
0.9439655172413793,0.8448275862068966,0.8879310344827587,0.9870689655172413,0.6163793103448276,0.9741379310344828
0.944206008583691,0.8454935622317596,0.8884120171673819,0.9871244635193133,0.6137339055793991,0.9742489270386266
0.9444444444444444,0.8461538461538461,0.8888888888888888,0.9871794871794872,0.6111111111111112,0.9743589743589743
0.9446808510638298,0.8468085106382979,0.8893617021276595,0.9872340425531915,0.6127659574468085,0.9744680851063829
0.9449152542372882,0.847457627118644,0.8898305084745762,0.9872881355932204,0.614406779661017,0.9745762711864406
0.9451476793248945,0.8481012658227848,0.890295358649789,0.9873417721518988,0.6118143459915611,0.9746835443037974
0.9453781512605042,0.8487394957983193,0.8907563025210085,0.9873949579831933,0.6134453781512605,0.9747899159663865
0.9456066945606695,0.8493723849372385,0.891213389121339,0.9874476987447699,0.6150627615062761,0.9748953974895398
0.9416666666666667,0.85,0.8916666666666667,0.9875,0.6166666666666667,0.975
0.941908713692946,0.8506224066390041,0.8921161825726142,0.9875518672199171,0.6182572614107884,0.975103734439834
0.9421487603305785,0.8512396694214877,0.8925619834710744,0.987603305785124,0.6198347107438017,0.9752066115702479
0.9423868312757202,0.8518518518518519,0.8930041152263375,0.9876543209876543,0.6213991769547325,0.9753086419753086
0.9426229508196722,0.8524590163934426,0.8934426229508197,0.9877049180327869,0.6229508196721312,0.9754098360655737
0.9428571428571428,0.8530612244897959,0.8938775510204081,0.9877551020408163,0.6244897959183674,0.9755102040816327
0.943089430894309,0.8536585365853658,0.8943089430894309,0.9878048780487805,0.6260162601626016,0.9715447154471545
0.9433198380566802,0.854251012145749,0.8947368421052632,0.9878542510121457,0.6275303643724697,0.97165991902834
0.9435483870967742,0.8548387096774194,0.8951612903225806,0.9879032258064516,0.625,0.9717741935483871
0.9437751004016064,0.8554216867469879,0.8955823293172691,0.9879518072289156,0.6224899598393574,0.9718875502008032
0.944,0.856,0.896,0.988,0.62,0.972
0.9442231075697212,0.8565737051792829,0.896414342629482,0.9880478087649402,0.6215139442231076,0.9721115537848606
0.9444444444444444,0.8571428571428571,0.8968253968253969,0.9880952380952381,0.6190476190476191,0.9722222222222222
0.9446640316205533,0.857707509881423,0.8972332015810277,0.9881422924901185,0.6205533596837944,0.9723320158102767
0.9448818897637795,0.8582677165354331,0.8976377952755905,0.9881889763779528,0.6220472440944882,0.9724409448818898
0.9450980392156862,0.8588235294117647,0.8980392156862745,0.9882352941176471,0.6235294117647059,0.9725490196078431
0.9453125,0.859375,0.8984375,0.98828125,0.625,0.97265625
0.9416342412451362,0.8560311284046692,0.8988326848249028,0.9883268482490273,0.6264591439688716,0.9727626459143969
0.9418604651162791,0.8565891472868217,0.8992248062015504,0.9883720930232558,0.627906976744186,0.9728682170542635
0.9420849420849421,0.8571428571428571,0.8996138996138996,0.9884169884169884,0.6293436293436293,0.972972972972973
0.9423076923076923,0.8576923076923076,0.9,0.9884615384615385,0.6307692307692307,0.9730769230769231
0.9425287356321839,0.8582375478927203,0.9003831417624522,0.9885057471264368,0.6283524904214559,0.9731800766283525
0.9427480916030534,0.8587786259541985,0.9007633587786259,0.9885496183206107,0.6297709923664122,0.9732824427480916
0.9429657794676806,0.8593155893536122,0.9011406844106464,0.9885931558935361,0.6273764258555133,0.973384030418251
0.9431818181818182,0.8598484848484849,0.9015151515151515,0.9886363636363636,0.6287878787878788,0.9734848484848485
0.9433962264150944,0.8603773584905661,0.9018867924528302,0.9886792452830189,0.630188679245283,0.9735849056603774
0.943609022556391,0.8609022556390977,0.9022556390977443,0.9887218045112782,0.6278195488721805,0.9736842105263158
0.9438202247191011,0.8614232209737828,0.9026217228464419,0.9887640449438202,0.6292134831460674,0.9737827715355806
0.9440298507462687,0.8619402985074627,0.9029850746268657,0.9888059701492538,0.6305970149253731,0.9738805970149254
0.9442379182156134,0.862453531598513,0.9033457249070632,0.9888475836431226,0.6319702602230484,0.9739776951672863
0.9407407407407408,0.8629629629629629,0.9037037037037037,0.9888888888888889,0.6333333333333333,0.9740740740740741
0.940959409594096,0.8634686346863468,0.9040590405904059,0.988929889298893,0.6346863468634686,0.974169741697417
0.9411764705882353,0.8639705882352942,0.9044117647058824,0.9889705882352942,0.6360294117647058,0.9742647058823529
0.9413919413919414,0.8644688644688645,0.9047619047619048,0.989010989010989,0.6336996336996337,0.9743589743589743
0.9416058394160584,0.864963503649635,0.9051094890510949,0.9890510948905109,0.635036496350365,0.9744525547445255
0.9381818181818182,0.8654545454545455,0.9054545454545454,0.9890909090909091,0.6363636363636364,0.9745454545454545
0.9384057971014492,0.8659420289855072,0.9057971014492754,0.9891304347826086,0.6376811594202898,0.9746376811594203
